"EIN","NAME","DBA","FISYR","STATE","ADDRESS","CITY","ZIP","STYEAR","ENDYEAR","TAXPREP","FORMTYPE","GROSSRECEIPTS","GROUPRETURN","GROUPEXEMPTNUM","FORMYEAR","DOMICILE","WEBSITE","URL","FORMORGASSOC","FORMORGCORP","FORMORGTRUST","FORMORGOTHER","FORMORGOTHERDESC","FORMORG","ACCTACCRUAL","ACCTCASH","ACCTOTHER","ACCTMETHOD","EXEMPT4947A1","EXEMPT501C","EXEMPT501CNUM","EXEMPT501C3","EXEMPT527","EXEMPTSTATUS","MISSION","DISCOPS","VOTINGMEMBERS","INDVOTINGMEMBERS","TOTEMPLOYEE","TOTVOLUNTEERS","TOTUBI","NETUBI","CONTRIBPRIOR","CONTRIBCURRENT","PSRPRIOR","PSRCURRENT","INVINCPRIOR","INVINCCURRENT","OTHERREVPRIOR","OTHERREVCURRENT","TOTALREVPRIOR","TOTALREVCURRENT","MEMBERDUES","GROSSSALESOTHER","SALESCOSTOTHER","NETSALESOTHER","GROSSINCGAMING","GROSSINCFNDEVENTS","GAMINGEXP","FNDEVENTSEXP","EXPGAMINGFNDEVENTS","GAMINGNET","FNDEVENTSNET","NETGAMINGFNDEVENTS","GROSSSALESINV","SALESCOSTINV","NETSALESINV","GRANTSPAIDPRIOR","GRANTSPAIDCURRENT","MEMBERBENPRIOR","MEMBERBENCURRENT","SALARIESPRIOR","SALARIESCURRENT","PROFUNDFEESPRIOR","PROFUNDFEESCURRENT","TOTFUNDEXP","FEESMGMT","FEESLEGAL","FEESACCT","FEESLOBBY","FEESPROFND","FEESINVMGMT","FEESOTHER","PROFEESINDEP","OCCUPANCY","OFFICEEXP","OTHEREXPPRIOR","OTHEREXPCURRENT","TOTALEXPPRIOR","TOTALEXPCURRENT","REVLESSEXPPRIOR","REVLESSEXPCURRENT","TOTALASSETSBEGYEAR","TOTALASSETSENDYEAR","TOTALLIABBEGYEAR","TOTALLIABENDYEAR","NETASSETSBEGYEAR","OTHERASSETSCHANGES","NETASSETSENDYEAR","CASHBEGYEAR","CASHENDYEAR","SAVINVBEGYEAR","SAVINVENDYEAR","CASHINVBEGYEAR","CASHINVENDYEAR","LANDBLDEQUIPCOST","LANDBLDEQUIPDEP","LANDBEGYEAR","LANDENDYEAR","OTHERASSETSBEGYEAR","OTHERASSETSENDYEAR","TOTALPROGSERVEXP","LOBBYING","FOREIGNREV","SCHEDOPARTVI","VMGOVERNING","IVMGOVERNING","OFFICERREL","MGMTDEL","CHANGESGOVDOCS","DIVASSETS","STOCKMEMBER","MEMBERCHOOSE","GOVBODYDECISION","GOVBODYDOCU","COMMITTEEDOCU","NOTREACH","COIPOLICY","COIDISCLOSE","COIMONITOR","WBPOLICY","FILINGSTATES","PUBLICWEBSELF","PUBLICWEBOTHER","PUBLICREQUEST","PUBLICOTHER","PUBLICSHARE","ORGBOOKNAME","ORGBOOKPHONE","ORGBOOKADDRESS","ORGBOOKCITY","ORGBOOKSTATE","ORGBOOKZIP","PLEDGEGRANTBEGYEAR","PLEDGEGRANTENDYEAR","ACCTRECBEGYEAR","ACCTRECENDYEAR","LOANSFROMOFFBEGYEAR","LOANSFROMOFFENDYEAR","LOANSDQPBEGYEAR","LOANSDQPENDYEAR","LOANSNOTESBEGYEAR","LOANSNOTESENDYEAR","INVENTORYBEGYEAR","INVENTORYENDYEAR","PREEXPBEGYEAR","PREEXPENDYEAR","INVESTPUBBEGYEAR","INVESTPUBENDYEAR","INVESTOTHBEGYEAR","INVESTOTHENDYEAR","INVESTPRGBEGYEAR","INVESTPRGENDYEAR","INTANASSETSBEGYEAR","INTANASSETSENDYEAR","TABALSHEETBEGYEAR","TABALSHEETENDYEAR","ACCTPAYBEGYEAR","ACCTPAYENDYEAR","GRANTSPAYBEGYEAR","GRANTSPAYENDYEAR","DEFREVBEGYEAR","DEFREVENDYEAR","BONDBEGYEAR","BONDENDYEAR","ESCROWBEGYEAR","ESCROWENDYEAR","LOANSTOOFFBEGYEAR","LOANSTOOFFENDYEAR","MORTGAGEBEGYEAR","MORTGAGEENDYEAR","UNSECNOTESBEGYEAR","UNSECNOTESENDYEAR","OTHERLIABBEGYEAR","OTHERLIABENDYEAR","TLBALSHEETBEGYEAR","TLBALSHEETENDYEAR","ORGSFAS117","ORGNOTSFAS117","URESTNABEGYEAR","URESTNAENDYEAR","TRESTNABEGYEAR","TRESTNAENDYEAR","PRESTNABEGYEAR","PRESTNAENDYEAR","STOCKBEGYEAR","STOCKENDYEAR","SURPLUSBEGYEAR","SURPLUSENDYEAR","EARNINGSBEGYEAR","EARNINGSENDYEAR","TOTNETASSETSBEGYEAR","TOTNETASSETSENDYEAR","TOTLIABNABEGYEAR","TOTLIABNAENDYEAR","SCHEDA","SCHEDB","SCHEDC","SCHEDD","SCHEDE","SCHEDF","SCHEDG","SCHEDH","SCHEDI","SCHEDJ","SCHEDK","SCHEDL","SCHEDM","SCHEDN","SCHEDO","SCHEDR","LOBPOFILING","LOBPOAFFIL","LOBLBFILING","LOBLBAFFIL","TOTLOBEXPFILING","TOTLOBEXPAFFIL","OTHEREXEMPTFILING","OTHEREXEMPTAFFIL","TOTEXEMPTFILING","TOTEXEMPTAFFIL","LOBNTFILING","LOBNTAFFIL","zip5","Fips","NteeFinal","LONGITUDE","LATITUDE","censusTract","block","NAICS","OrgType","lon","lat"
386091555,"AMERICAN LEGION AUXILIARY",NA,2013,"MI","2327 WILSON AVE SW","GRAND RAPIDS",49534,"7/1/2013","6/30/2014","MATTHEW VANDER MEER EA","990",365681,"FALSE",NA,NA,"",NA,"https://s3.amazonaws.com/irs-form-990/201433189349301393_public.xml",NA,"Corporation",NA,NA,NA,"Corporation",NA,"Cash",NA,"Cash",NA,"501c",19,NA,NA,"501c19","PROMOTE SOCIAL WELFARE FOR THE COMMUNITY",NA,8,284,0,NA,215210,19442,0,0,7401,6944,0,0,228733,223845,236134,230789,0,0,0,0,0,141132,0,134892,134892,0,6240,6240,0,0,0,0,0,0,0,11235,10863,0,0,0,0,0,750,0,0,0,0,750,0,257,227792,212450,239027,223313,-2893,7476,25572,33048,0,0,25572,NA,33048,25572,33048,0,0,25572,33048,0,0,0,0,0,0,222913,NA,"FALSE",NA,8,284,"FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE",NA,NA,"FALSE","",NA,NA,NA,NA,NA,NA,6168956126,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25572,33048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"X",NA,25572,33048,0,0,0,0,0,0,0,0,0,0,25572,33048,25572,33048,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49534,26081,"W30",-85.7756,42.9487,26081011702,2.61e+14,813410,"OT",-85.7741579,42.9214016
386092077,"WADE E & VIOLA SACKNER FOUNDATION",NA,2013,"MI","250 MONROE AVENUE NW NO 800","GRAND RAPIDS",495010306,"12/1/2013","11/30/2014","ROBERT H BREDEWEG CPA","990",4916952,"0",NA,1950,"MI","N/A","https://s3.amazonaws.com/irs-form-990/201532119349300848_public.xml",NA,NA,NA,NA,"FOUNDATION","FOUNDATION",NA,"Cash",NA,"Cash",NA,NA,NA,"501c3",NA,"501c3","TO FUND CHARITABLE ORGANIZATIONS",NA,5,5,0,0,0,0,0,0,0,0,321208,973612,0,0,321208,973612,0,0,0,686822,0,0,0,0,0,0,0,0,0,0,0,399991,412929,399991,0,0,0,0,0,0,0,11551,2750,0,0,32110,200,46611,0,0,50196,46611,450187,459540,-128979,514072,7524218,8038290,0,0,7524218,NA,8038290,398321,310755,0,0,398321,310755,0,0,0,0,18006,21735,413129,"0","0","X",5,5,"0","0","0","0","0","0","0","1","1","0","0",NA,NA,"0","MI",NA,NA,"Upon Request",NA,",,Upon Request,","MICHAEL J TAYLOR DIRECTOR",6168311758,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7107891,7705800,0,7705800,0,0,7524218,8038290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,"X",0,0,0,0,0,0,7524218,8038290,0,0,0,0,7524218,8038290,7524218,8038290,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49503,26081,"T90",-85.6723,42.9682,26081002000,2.61e+14,813211,"PF",-85.6717461,42.9681938
386092484,"INSTITUTE FOR SUPPLY MANAGEMENT",NA,2013,"MI","PO BOX 230621","GRAND RAPIDS",495230621,"7/1/2013","6/30/2014","THOMAS W SCHEPERS","990EZ",31990,NA,NA,NA,"","N/A","https://s3.amazonaws.com/irs-form-990/201423219349200527_public.xml",NA,NA,NA,NA,NA,NA,NA,"Cash",NA,"Cash",NA,"501c",6,NA,NA,"501c6","PROMOTION AND EDUCATION OF MEMBERS",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,6998,NA,33,NA,0,NA,31990,24959,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,39358,NA,39358,NA,-7368,76092,107725,0,0,76092,0,107725,NA,NA,NA,NA,76092,107725,NA,NA,0,0,0,0,27278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49523,26081,"Y42",-85.5503,43.0314,26081011302,2.61e+14,813410,"OT",-85.6608081,42.8468508
386099686,"JEWISH FEDERATION OF GRAND RAPIDS",NA,2013,"MI","2727 MICHIGAN ST NE","GRAND RAPIDS",49506,"7/1/2013","6/30/2014","PATRICK J LEIKERT","990",754345,"0",NA,1940,"MI","WWW.JFGR.ORG","https://s3.amazonaws.com/irs-form-990/201510419349300906_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","TO PROVIDE PROGRAMS FOR THE CULTURAL, SOCIAL AND FINANCIAL NEEDS OF THE JEWISH COMMUNITY",NA,16,16,50,80,0,0,558900,618384,82644,88125,44509,47836,0,0,686053,754345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199397,198786,199397,0,236555,228359,0,0,29866,0,0,20731,0,0,0,0,20731,13200,15825,193812,181527,629764,608672,56289,145673,4558972,5139192,2299758,2583861,2259214,NA,2555331,42970,27282,662007,707707,704977,734989,42020,35064,15128,6956,0,0,499269,"0","0","X",16,16,"1","0","0","0","1","1","0","1","1","0","1","1","1","1","MI",NA,NA,"Upon Request",NA,",,Upon Request,",NA,6169425553,NA,NA,NA,NA,65385,64542,0,0,0,0,0,0,8893,8363,0,0,1413,1413,3763176,4322929,0,0,0,0,0,0,4558972,5139192,1554,2477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2298204,2581384,2299758,2583861,"X",NA,1662958,1882559,473660,539288,122596,133484,0,0,0,0,0,0,2259214,2555331,4558972,5139192,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49506,26081,"T70",-85.6022,42.9699,26081002300,2.61e+14,813219,"PC",-85.6029421,42.97069
386100380,"GRAND RAPIDS COMMUNITY COLLEGE FOUNDATION",NA,2013,"MI","143 BOSTWICK NE","GRAND RAPIDS",49503,"7/1/2013","6/30/2014","VICKI L VANDENBERG CPA","990",12723553,"0",NA,1964,"MI","WWW.GRCC.EDU","https://s3.amazonaws.com/irs-form-990/201540319349300004_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","IT IS THE MISSION OF THE GRCC FOUNDATION TO SECURE AND MANAGE FINANCIAL GIFTS TO SUPPORT AND PROMOTE STUDENT, EMPLOYEE, AND COMMUNITY LEARNING, ENABLING THE COLLEGE TO FULFILL ITS MISSION AND VISION. THERE ARE FOUR SIGNIFICANT ACTIVITIES FROM THE PAST YEAR 1)SCHOLARFEST, 2)FOUNDATION GOLF OUTING, 3)CREATING CONNECTIONS BREAKFAST - CONNECTING SCHOLARSHIP RECIPIENTS AND DONORS, AND 4)AWARDING SCHOLARSHIPS TO GRCC STUDENTS.",NA,22,19,0,37,0,0,4238452,895026,0,0,1852651,2906537,40243,23452,6131346,3825015,0,0,0,2493934,0,39297,0,15845,15845,0,23452,23452,0,0,0,2692961,7016187,2692961,0,120691,0,0,0,111469,0,0,0,0,0,156964,495658,652622,17086,0,522149,708916,3335801,7725103,2795545,-3900088,34191926,30795895,541324,500577,33650602,NA,30295318,5543156,1921424,1375167,4265559,6918323,6186983,701513,425554,287290,275959,68515,67384,7016187,"0","0","X",22,19,"0","0","0","0","1","0","1","1","1","0","1","1","1","1","MI",NA,NA,"Upon Request",NA,",,Upon Request,",NA,6162343932,NA,NA,NA,NA,4435779,1399731,20449,0,0,0,0,0,0,0,0,0,0,0,22461570,22865838,0,0,0,0,0,0,34191926,30795895,99851,98235,441473,402342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541324,500577,"X",NA,2225883,3304552,24927741,20493788,6496978,6496978,0,0,0,0,0,0,33650602,30295318,34191926,30795895,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,49503,26081,"B1140",-85.6663,42.9658,26081002000,2.61e+14,813219,"PC",-85.6668506,42.9665982
386108186,"HOPE NETWORK CORPORATE",NA,2013,"MI","PO BOX 890","GRAND RAPIDS",495180890,"10/1/2013","9/30/2014","CAROL HUBBARD CPA CPIM","990",16475868,"0",NA,1963,"MI","WWW.HOPENETWORK.ORG","https://s3.amazonaws.com/irs-form-990/201510489349300421_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","IN CHRISTIAN SERVICE, HOPE NETWORK EMPOWERS PEOPLE TO OVERCOME CHALLENGES TO ACHIEVE THEIR HIGHEST LEVEL OF INDEPENDENCE.",NA,10,10,240,12,0,0,398395,20780,15890911,16340909,35041,-219529,0,83708,16324347,16225868,0,0,250000,-250000,0,0,0,0,0,0,0,0,0,0,0,316666,0,316666,0,9806236,11354545,94368,0,0,1101112,27503,12477,28833,0,0,0,1169925,197553,633593,7064362,4307367,17281632,15661912,-957285,563956,16445809,16209748,13480095,13167856,2965714,NA,3041892,1664109,1412197,413529,385168,2077638,1797365,8875489,3992369,5705296,4883120,8200758,9060262,9057633,"1","0","X",10,10,"0","0","0","0","0","0","0","1","1","0","1","1","1","1","MI",NA,NA,"Upon Request",NA,",,Upon Request,",NA,6163018000,NA,NA,NA,NA,8488,550,49393,35730,0,0,0,0,0,0,0,0,404236,432721,0,0,0,0,0,0,0,0,16445809,16209748,3652516,3874155,0,0,0,0,0,0,0,0,0,0,1532440,1488658,0,0,8295139,7805043,13480095,13167856,"X",NA,2954582,3041892,11132,0,0,0,0,0,0,0,0,0,2965714,3041892,16445809,16209748,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,49546,26081,"P82",-85.5261,42.9107,26081012203,2.61e+14,624120,"PC",-85.6608081,42.8468508
386141735,"PORTER HILLS PRESBYTERIAN VILLAGE",NA,2013,"MI","4450 CASCADE ROAD","GRAND RAPIDS",49564,"7/1/2013","6/30/2014","CAROL LALONDE CPA","990",35501473,"0",NA,1970,"MI","WWW.PORTERHILLS.ORG","https://s3.amazonaws.com/irs-form-990/201531359349305608_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","ASSISTED LIVING, NURSING CARE, INDEPENDENT LIVING FOR ELDERLY",NA,15,15,572,211,0,0,585414,951334,18342395,34206588,443506,343551,10868649,0,30239964,35501473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11215940,18516708,0,0,0,0,159305,0,0,0,72055,4215101,4446461,3756580,1784119,19454996,19763734,30670936,38280442,-430972,-2778969,75311959,78422117,94416078,101276884,-19104119,NA,-22854767,122075,0,0,0,122075,0,117088074,56691998,60573172,60396076,1792424,11047699,23783585,"0","0","X",15,15,"0","0","0","0","1","1","1","1","1","0","1","1","1","1","MI",NA,NA,"Upon Request",NA,",,Upon Request,",NA,6169541799,NA,NA,NA,NA,0,0,1952180,2668810,0,0,0,0,1824310,2143729,0,0,206700,255699,8841098,1910104,0,0,0,0,0,0,75311959,78422117,8378403,4532444,0,0,0,12128830,0,0,0,0,0,0,68079318,50050417,3736042,890737,14222315,33674456,94416078,101276884,"X",NA,-19104119,-22854767,0,0,0,0,0,0,0,0,0,0,-19104119,-22854767,75311959,78422117,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,49546,26081,"P75",-85.558429,42.946125,26081011804,2.61e+14,623311,"PC",-85.5603346,42.9454754
386142941,"OPERA GRAND RAPIDS",NA,2013,"MI","1320 EAST FULTON","GRAND RAPIDS",49503,"8/1/2013","7/31/2014","COREY E BALKON CPA","990",1086796,"0",NA,1966,"MI","WWW.OPERAGR.COM","https://s3.amazonaws.com/irs-form-990/201500209349300230_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","THE MISSION OF THE OPERA GRAND RAPIDS IS TO PRODUCE PROFESSIONAL OPERA OF THE HIGHEST POSSIBLE QUALITY AND TO EFFECTIVELY SHARE THE ART WITH A BROAD AND DIVERSE AUDIENCE.",NA,25,24,10,100,31109,0,844595,823937,285400,243521,19,13,-46976,-47189,1083038,1020282,0,0,0,0,0,14100,0,66514,66514,0,-52414,-52414,0,0,0,0,0,0,0,493305,492272,0,0,109134,0,0,8700,0,0,0,79700,88400,83310,23948,678527,575287,1171832,1067559,-88794,-47277,2103524,2016489,406311,354211,1697213,NA,1662278,258,377,83615,45456,83873,45833,2125715,363563,1842044,1762152,0,0,812255,"0","0","X",25,24,"0","0","0","0","0","0","0","1","1","0","1","1","1","1","MI",NA,NA,"Upon Request",NA,",,Upon Request,",NA,6164512741,NA,NA,NA,NA,67300,97700,4995,1528,0,0,0,0,0,0,0,0,10268,1890,0,0,95044,107386,0,107386,0,0,2103524,2016489,31737,27974,0,0,92685,46856,0,0,0,0,152889,94381,129000,185000,0,0,0,0,406311,354211,"X",NA,1498669,1464392,112239,111581,86305,86305,0,0,0,0,0,0,1697213,1662278,2103524,2016489,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49503,26081,"A6A",-85.6372,42.9627,26081002400,2.61e+14,711130,"PC",-85.6367438,42.962445
386143926,"MICHIGAN CHAPTER AMERICAN STRING",NA,2013,"MI","221 JOHN ST NE","GRAND RAPIDS",49503,"7/1/2013","6/30/2014","GAIL DIEMER","990EZ",131808,NA,NA,NA,"","WWW.ASTAMICHIGAN.ORG","https://s3.amazonaws.com/irs-form-990/201403219349203660_public.xml","Association",NA,NA,NA,NA,"Association","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","ASSIST MUSICALLY DESERVING CHILDREN",NA,NA,NA,NA,NA,NA,NA,NA,1225,NA,130537,NA,46,NA,0,NA,131808,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,998,71995,3510,NA,51325,NA,127828,NA,3980,43748,47728,0,0,43748,0,47728,NA,NA,NA,NA,43748,47728,NA,NA,0,0,0,0,127828,"FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49441,26121,"A25",-86.25174,43.17302,26121002500,2.61e+14,611610,"PC",-85.6626964,42.9646252
386148050,"AMERICAN LEGION 311 WALTER DURKEE",NA,2013,"MI","PO BOX 6481","GRAND RAPIDS",495166481,"6/1/2013","5/31/2014","MARK A REED CPA","990",57046,"FALSE",NA,1932,"MI",NA,"https://s3.amazonaws.com/irs-form-990/201412889349300116_public.xml",NA,"Corporation",NA,NA,NA,"Corporation",NA,"Cash",NA,"Cash",NA,"501c",19,NA,NA,"501c19","AMERICAN LEGION POST VETERANS ORGANIZATION",NA,8,8,0,NA,0,0,1647,991,1394,326,11687,15154,-243,14284,14485,30755,991,3468,0,3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3570,0,750,0,0,6203,1050,11573,10822,2260,47146,45740,47146,45740,-32661,-14985,1074593,1063692,72,4156,1074521,NA,1059536,13939,10064,69551,56244,83490,66308,739220,160647,593104,578573,0,0,0,NA,"FALSE","X",8,8,"FALSE","FALSE","FALSE","FALSE","FALSE","TRUE","TRUE","TRUE","TRUE","FALSE","FALSE",NA,NA,"FALSE","MI",NA,NA,"Upon Request",NA,",,Upon Request,","DONALD GARVER",6163650791,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,397999,418811,0,0,0,0,0,0,1074593,1063692,5598,1129,0,0,-5526,3027,0,0,0,0,0,0,0,0,0,0,0,0,72,4156,NA,"X",0,0,0,0,0,0,0,0,0,0,1074521,1059536,1074521,1059536,1074593,1063692,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49515,26081,"W30",-85.5503,43.0314,26081011302,2.61e+14,813410,"OT",-85.6608081,42.8468508
386151756,"VARIETY - THE CHILDREN'S CHARITY OF",NA,2013,"MI","2121 CELEBRATION DR NE","GRAND RAPIDS",49525,"10/1/2013","9/30/2014","MARGARET W BISHOP CPA","990EZ",54647,NA,NA,NA,"","WWW.VARIETYCHILDRENSCHARITY.ORG","https://s3.amazonaws.com/irs-form-990/201520429349200217_public.xml",NA,"Corporation",NA,NA,NA,"Corporation","Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","THE ORGANIZATION RAISES MONEY FOR DISTRIBUTION TO VARIOUS NON-PROFIT CHARITABLE ORGANIZATIONS THAT PRIMARILY BENEFIT CHILDREN AND ALSO SPONSORS AND SUPPORTS LOCAL PROGRAMS THAT BENEFIT CHILDREN.",NA,NA,NA,NA,NA,NA,NA,NA,54476,NA,0,NA,171,NA,0,NA,54647,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,40616,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4900,0,0,NA,17429,NA,62945,NA,-8298,126747,118449,0,0,126747,0,118449,NA,NA,NA,NA,126389,118034,NA,NA,0,0,358,415,44882,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49525,26081,"G43",-85.6027,43.0135,26081011801,2.61e+14,813212,"PC",-85.5933831,43.0010808
386158088,"JUNIOR ACHIEVEMENT OF THE MICHIGAN GREAT",NA,2013,"MI","3351 CLAYSTONE ST SE SUITE 201","GRAND RAPIDS",49546,"7/1/2013","6/30/2014","CURT A REPPUHN CPA","990EZ",5572,NA,NA,NA,"","WWW.JUNIORACHIEVEMENT.ORG","https://s3.amazonaws.com/irs-form-990/201530419349200203_public.xml",NA,NA,NA,NA,NA,NA,"Accrual",NA,NA,"Accrual",NA,NA,NA,"501c3",NA,"501c3","EXPANSION OF THE JUNIOR ACHIEVEMENT PROGRAM.",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,5572,NA,0,NA,5563,0,0,9,-9,0,0,NA,NA,0,NA,NA,0,0,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,5563,95167,102389,0,0,95167,0,102389,NA,NA,NA,NA,5399,0,NA,NA,0,0,89768,102389,0,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MI",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,49546,26081,"O53",-85.5837,42.9149,26081004400,2.61e+14,813410,"PC",-85.5852834,42.9237288
